n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
10	601	78929	510228	29562	562192	1030	5158	647910	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	618	79502	482124	27522	530804	897	5173	616994	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	636	77895	493254	28737	547607	1434	6436	634008	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	570	79609	2122049	29628	2172215	1478	5903	2259775	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	532	80535	541875	28547	591746	1092	5213	679118	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	616	77818	491505	28506	539777	784	5310	624305	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	668	81788	461897	30214	516068	1310	6430	606264	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	590	80402	515216	27154	563898	1011	5123	651024	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	666	103792	473055	27709	524056	1059	5056	634629	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	722	82060	471895	27923	521406	1170	5489	610847	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	677	79239	468751	29028	522019	1445	6498	609878	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	630	77815	466719	27769	516037	994	5110	600586	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	908	81266	467831	27411	516982	1124	5100	605380	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	542	78364	491821	27119	540811	1047	5164	625928	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	572	79957	495790	28145	545668	1027	5094	632318	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	613	78558	505486	26956	554654	1037	5055	639917	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	584	78932	477156	28143	528680	1393	6583	616172	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	494	76917	478505	28948	528404	1109	5176	612100	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	926	152426	492856	28102	547851	1361	6127	708691	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	554	78742	487030	28774	541237	1387	7276	629196	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	592	80759	469412	29777	524230	1422	6219	613222	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	604	78512	473512	29395	526432	975	5514	612037	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	628	80456	538741	29207	589158	982	5153	676377	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	654	82324	478619	28689	527691	828	5213	616710	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	622	79657	490834	28684	540916	1025	5163	627383	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	739	76888	500646	28315	550716	873	5301	634517	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	663	83113	468919	28526	521238	1306	7303	613623	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	520	79983	461552	26295	509692	1001	5262	596458	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	579	81675	8135906	28370	8186703	1057	5916	8275930	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	522	76881	508694	28146	557678	939	5058	641078	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	560	79948	8008949	27855	8058298	931	5929	8145666	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	566	92948	474275	28450	526798	1716	7014	629042	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	574	80457	8120059	28668	8170402	1078	5771	8258282	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	640	80846	469559	27608	518473	890	5192	606041	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	564	75748	512423	30964	566184	992	5140	648628	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	530	78341	494429	28967	554685	1038	5109	639703	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	568	80053	460465	27749	509464	949	5093	596127	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	544	77569	513234	28778	563495	1088	5264	647960	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	562	82456	468303	28204	518129	1121	5233	607501	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
