n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
6	524	23244	3251	231	4684	333	4222	33007	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	665	23043	3161	228	4600	324	4094	32726	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	546	23548	3097	218	4448	287	4334	33163	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	570	23239	3077	230	4543	362	4393	33107	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	551	22857	3116	232	4528	317	4215	32468	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	585	25208	3606	226	5116	324	4499	35732	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	526	23684	3219	210	4612	304	4168	33294	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	576	22724	3039	215	4411	305	4230	32246	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	488	23054	3027	236	4446	302	4115	32405	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	509	23019	3439	221	4903	434	4151	33016	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	550	23010	3161	236	4535	297	4067	32459	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	434	22946	3157	219	4587	333	4204	32504	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	566	22969	3286	236	4645	319	4552	33051	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	544	22617	3132	220	4470	303	4241	32175	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	802	22936	3068	209	4441	302	4138	32619	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	540	25480	3091	199	4436	300	4190	34946	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	535	23004	3318	194	4633	282	4291	32745	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	561	23693	3130	214	4926	313	4261	33754	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	525	23342	3431	210	4814	355	4144	33180	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	488	23030	3109	216	4558	306	4057	32439	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	479	22824	3482	216	4924	326	4496	33049	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	567	22762	3219	232	4580	308	4191	32408	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	562	23357	3111	217	4473	335	4115	32842	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	571	22681	3122	219	4529	298	4079	32158	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	541	22805	3106	216	4447	314	4313	32420	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
