n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
6	594	21971	4921406	13441	4937878	537	6268	4967248	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	518	20805	210983	15358	228717	428	4946	255414	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	522	22924	1890441	13490	1906564	422	5964	1936396	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	679	21974	7891147	12802	7906685	470	6048	7935856	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	22538	2709064	14037	2725988	414	5433	2754920	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	518	21963	11659413	12499	11674286	491	6157	11703415	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	559	36553	11704188	13787	11720847	489	6104	11764552	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	474	21175	12023277	13816	12039346	462	5299	12066756	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	501	22598	2322524	13508	2338600	430	5767	2367896	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	502	21457	210957	13500	227009	444	5228	254640	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	456	21651	11771691	14129	11789665	711	8535	11821018	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	506	21609	12298369	13738	12315508	514	6925	12345062	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	500	21098	212891	13145	228418	456	5198	255670	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	466	21661	795225	12911	810799	406	5265	838597	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	462	23249	4762189	12875	4777604	429	5744	4807488	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	22801	11796305	14897	11814470	800	6907	11845525	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	520	21939	227965	13421	244150	493	5206	272308	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	551	22006	224487	13912	240884	439	5232	269112	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	500	21999	212012	14096	228859	556	5114	257028	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	502	23168	210101	14026	226674	472	5126	255942	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	503	21546	2648504	12971	2664051	467	5757	2692324	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	507	21360	3102518	13755	3118827	391	5424	3146509	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	534	21564	9558250	13883	9575263	495	6245	9604101	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	586	21299	7648986	12808	7664260	415	5839	7692399	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	517	21858	6740133	14989	6757787	486	5472	6786120	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	753	21306	6118477	13572	6135975	609	7907	6166550	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	480	22041	209699	13208	225250	428	5180	253379	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	505	21808	820310	13849	836865	461	5534	865173	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	472	21369	889130	14425	906127	429	5402	933799	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	494	22181	801790	14811	819439	470	5430	848014	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	497	21471	11952968	13527	11969725	467	6370	11998530	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	559	22305	2086901	13591	2103367	424	5208	2131863	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	483	22129	2777641	13221	2793303	423	5940	2822278	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	513	22360	11702633	14104	11720777	684	8245	11752579	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	522	21495	799262	13061	814993	456	5328	842794	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	500	20969	1853067	12981	1868613	471	6016	1896569	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	534	21415	8319790	13906	8337107	576	7402	8367034	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
