n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
18	2337	1306804	36640806015	248369156	37681976581	29262	1085443	37684400427	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2844	1390144	37281914942	248059794	38319258724	24506	2552294	38323228512	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	1082	465543	41023818075	255037744	42034284712	21779	2480171	42037253287	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	968	465362	37386964411	249148725	38395398509	23558	2531970	38398420367	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2280	1299130	41494974964	242642926	42497028831	23656	2492679	42500846576	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2700	1336060	40685099979	240750606	41699934766	25139	2536036	41703834701	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	942	466942	41442035541	252016640	42449315772	23258	2466548	42452273462	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2293	1302964	36291060193	211547763	37249437784	27739	1501910	37252272690	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2087	1310887	41259805192	232191842	42278768124	22487	2557992	42282661577	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	1628	506931	36572955861	221716216	37549742235	25055	2527773	37552803622	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	1094	470316	37377452756	231794097	38362100833	23511	2478051	38365073805	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	961	466365	41038523451	232361095	42022178536	23074	2554569	42025223505	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	958	466883	41544649570	222105882	42507409811	23827	2523776	42510425255	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	940	467959	41395574136	243424146	42394686163	21418	2503078	42397679558	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	947	467060	41277266129	246923243	42282410919	21535	2466783	42285367244	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	934	467768	36557211339	212339580	37507117791	26245	1070962	37508683700	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	884	468148	41410900772	235955244	42407421014	22225	2545872	42410458143	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	914	468617	37538092731	232221165	38571708798	25058	2545345	38574748732	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	941	466147	36969644233	221833827	37945420757	22709	2526025	37948436579	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2334	1307650	37338276670	237704342	38335838039	23644	2511126	38339682793	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	2363	1306880	36655280864	225657604	37677548355	26050	2541432	37681425080	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
18	920	467144	37900418161	248303912	38920004558	22278	2493002	38922987902	40	P: 0 20 21 5 0 1 2 6 5 6 7 12 13 18 19 17 15 14 16 17 16 18 13 11 9 14 9 8 10 11 10 12 7 4 2 4 3 8 3 1 0
