n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
6	511	23648	136448	10327	149375	448	4015	177997	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	560	22961	241591	9718	253983	471	3985	281960	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	523	22534	119523	10471	132306	443	3965	159771	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	566	23350	119946	9699	132231	437	3903	160487	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	553	24657	123986	10497	136786	537	4020	166553	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	538	23323	133193	10011	145631	464	3870	173826	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	476	22871	119269	10033	132041	448	3890	159726	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	480	23211	120070	10594	133387	474	4008	161560	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	536	23220	125131	10834	138561	486	4036	166839	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	540	23265	132253	10203	144832	431	3816	172884	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	480	23147	135426	9884	147772	498	3993	175890	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	500	24360	143222	9998	155664	476	4080	185080	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	618	23043	115358	9721	127522	411	4578	156172	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	22889	105677	9971	118062	470	3828	145796	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	514	22789	110269	8915	121594	408	3818	149123	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	550	23519	109614	11379	123298	434	3928	151729	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	569	22769	118635	9498	130627	457	3835	158257	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	578	23372	136120	10334	148964	536	3873	177323	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	544	22551	115451	33693	151898	481	4069	179543	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	494	24045	121013	9766	133249	461	3936	162185	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	23729	119538	10431	132578	593	3982	161429	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	466	23960	136564	11018	150158	427	3854	178865	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	697	24104	119538	10561	132841	611	4250	162503	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	544	22997	120891	10437	134362	580	5533	164016	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	540	23393	3732335	10823	3746048	470	4203	3774654	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	24031	117690	10793	131088	577	3890	160133	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	558	23570	112037	10308	125329	489	3936	153882	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	554	24019	126572	10795	139843	445	3935	168796	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	591	23377	256522	10191	269066	470	4117	297621	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	624	25020	128659	9387	140406	389	3939	170378	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	594	23142	122375	9678	134624	492	3960	162812	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	454	23938	119001	11157	132813	454	3898	161557	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	460	22903	139949	10460	153177	469	3972	180981	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	566	23258	11063737	10639	11079907	1069	4567	11109367	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	641	23868	133324	9749	145554	463	4046	174572	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	551	22968	133307	10430	146250	525	3834	174128	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	465	23727	98321	11138	111960	544	4161	140857	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	887	23326	124168	11456	137548	563	3800	166124	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	711	23711	110575	10508	124523	575	4610	154130	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	530	25189	138870	9641	150478	460	3652	180309	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	567	24814	131599	10390	144405	443	3783	174012	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	574	22795	124179	11021	137747	419	3927	165462	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	550	23413	3990376	10866	4006052	913	4261	4035189	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	23904	116829	10201	129348	420	3991	158210	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	561	22839	125793	10690	139051	506	3846	166803	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	557	24110	100571	11036	113979	517	4064	143227	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	529	23279	123463	10126	135538	394	3692	163432	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	479	23299	108809	9876	121051	405	3929	149163	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	537	22130	123343	10292	136123	433	4159	163382	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	461	22618	117677	9138	129312	457	3930	156778	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
