n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
6	576	22547	124589	10250	136832	452	3573	163980	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	497	23640	120123	9853	132357	428	3891	160813	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	592	22886	162221	10181	175288	583	3808	203157	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	565	23703	128076	9607	140027	463	3919	168677	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	469	22819	114349	9651	126507	450	4028	154273	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	540	22792	119803	9972	132179	383	4281	160175	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	653	23571	153701	10102	166489	519	3877	195109	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	558	22959	118622	10811	132168	419	3982	160086	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	588	23950	108264	10701	121585	479	3886	150488	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	490	23596	129652	9990	142139	443	4071	170739	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	588	23327	119781	9683	131888	444	3882	160129	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	559	24572	122408	10667	135532	456	4084	165203	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	467	22181	120214	10356	132927	457	3900	159932	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	438	22882	122404	9834	134728	408	3900	162356	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	23758	118260	9756	130487	382	4139	159313	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	565	24831	134139	10560	147179	391	3874	176840	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	576	22656	189090	9933	201424	432	4006	229094	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	485	24384	118261	9855	130372	416	3894	159551	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	614	23590	146936	10316	159811	510	3975	188500	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	497	23003	3732129	10117	3745311	674	4506	3773991	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	561	23278	131684	9597	143753	410	3919	171921	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	565	23120	117863	10307	130449	377	4043	158554	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	541	23368	133981	10550	146975	441	3926	175251	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	778	23040	119790	9626	131842	486	3850	159996	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	556	59414	161020	9603	173169	423	3938	237500	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	565	23427	113099	9941	125455	404	3908	153759	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	563	24162	120336	10822	133821	496	4027	163069	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	562	23741	113008	11536	127137	430	3778	155648	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	625	25677	155645	10266	168519	587	4151	199559	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	580	24256	119012	10227	131631	468	3976	160911	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	511	23465	132623	10219	145148	443	3886	173453	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	559	23410	135157	10101	147770	441	3941	176121	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	486	22877	122197	10645	135285	455	3937	163040	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	591	23242	119510	9836	131956	491	4131	160411	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	555	23974	111903	10116	124471	458	3848	153306	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	540	23911	11009078	10756	11023408	519	4085	11052463	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	692	24506	139851	10264	152735	421	4181	182535	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	558	24579	118967	10210	131565	420	3809	160931	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	597	26670	126952	9904	139290	457	4374	171388	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	563	23783	117409	9782	129574	432	3909	158261	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	488	24233	120472	10527	133666	425	3856	162668	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	568	23658	122315	9626	134381	430	3891	162928	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	501	23747	3626476	10503	3639401	513	4357	3668519	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	581	24111	114763	9662	126752	452	3884	155780	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	578	23951	129764	10554	142867	413	3951	171760	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	490	23197	160072	9308	171794	432	3953	199866	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	489	23475	118972	9859	131300	523	3895	159682	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	551	22924	122719	9779	135382	451	4050	163358	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	887	23912	125019	10423	137918	440	4013	167170	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
6	547	23114	427526	9894	440028	432	3848	467969	16	P: 0 5 9 8 0 1 2 6 5 6 7 4 2 4 3 1 0
