n_odds	isEulerian	listPairs	time_tmp	time_for	listPairsCombinationsBase	modifyGraph	hierholzer	total_time	total_distance	path
10	665	80305	462837	28634	512983	1022	5186	600161	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	636	81586	463135	27847	512507	935	5206	600870	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	650	84316	462671	27871	512359	997	5094	603416	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	612	81536	470906	35411	528351	1105	5172	616776	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	627	82693	488392	28919	537867	1590	6378	629155	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	623	83903	472738	27649	521783	1066	5585	612960	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	620	84000	11528548	29831	11582582	2181	6307	11675690	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	657	82600	543893	28731	594995	1938	5343	685533	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	619	82468	474485	28582	526561	1095	5246	615989	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	646	80095	467602	28799	517583	869	5298	604491	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	557	82013	495803	30201	549314	1065	5181	638130	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	626	83820	479934	30055	532178	1092	5224	622940	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	673	84632	502105	30445	555533	1021	5151	647010	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	650	77664	465934	27855	514593	1037	5103	599047	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	527	80475	475765	29741	528189	1008	5368	615567	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	614	79554	464723	29598	517843	1022	5242	604275	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	629	78779	476202	29815	529075	1059	5281	614823	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	600	76943	492368	28525	543818	1000	5207	627568	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	542	80646	11483218	35743	11542071	1785	5888	11630932	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	641	82270	473174	28063	524007	2344	5787	615049	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	585	79873	448595	29282	500544	1169	5228	587399	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	617	80305	472097	29299	523221	994	5381	610518	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	571	81686	468574	29342	519093	815	5139	607304	25	P: 0 1 2 6 7 12 13 11 9 8 10 12 10 11 10 8 3 1 2 4 3 4 7 6 5 0
10	699	83500	469050	29876	521806	1158	5229	612392	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
10	640	82331	471597	27767	518833	840	6864	609508	25	P: 0 1 2 6 7 12 13 11 9 8 10 11 10 12 7 4 3 8 3 1 2 4 7 6 5 0
